tts,weights
2.966652e+03,6.923838e-04
3.023301e+03,6.923838e-04
1.932823e+03,5.875627e-04
1.962080e+03,5.275770e-04
1.926970e+03,5.875627e-04
1.958466e+03,5.426040e-04
2.853706e+03,7.129666e-04
2.913517e+03,7.037870e-04
2.851727e+03,7.129666e-04
2.911608e+03,6.958499e-04
2.743538e+03,7.037870e-04
2.798845e+03,7.002267e-04
2.742366e+03,7.037870e-04
2.798612e+03,7.037870e-04
2.641547e+03,7.002267e-04
2.685785e+03,6.546972e-04
2.641052e+03,7.002267e-04
2.686906e+03,6.697452e-04
3.592823e+03,6.994824e-04
3.626367e+03,7.179675e-04
3.598149e+03,6.994824e-04
3.628351e+03,7.179675e-04
2.553856e+03,6.850008e-04
2.583994e+03,6.306986e-04
2.552552e+03,6.850008e-04
2.584064e+03,6.546972e-04
3.520758e+03,7.256181e-04
3.550114e+03,7.299842e-04
3.515041e+03,7.179675e-04
3.543275e+03,7.299842e-04
2.483423e+03,6.306986e-04
2.498796e+03,5.994722e-04
2.478490e+03,6.306986e-04
2.495386e+03,6.306986e-04
3.486816e+03,7.209411e-04
3.509725e+03,7.267487e-04
3.467243e+03,7.256181e-04
3.491565e+03,7.267487e-04
2.432663e+03,5.994722e-04
2.432718e+03,5.632192e-04
2.421997e+03,6.306986e-04
2.423957e+03,5.994722e-04
3.489827e+03,7.038377e-04
3.504300e+03,7.105062e-04
3.455471e+03,7.209411e-04
3.472987e+03,7.105062e-04
2.401546e+03,5.632192e-04
2.384144e+03,5.242647e-04
2.384198e+03,5.994722e-04
2.369632e+03,5.632192e-04
3.526871e+03,6.825179e-04
3.529914e+03,6.825179e-04
3.479039e+03,7.105062e-04
3.485233e+03,6.825179e-04
2.385052e+03,5.415050e-04
2.347154e+03,4.847516e-04
2.362693e+03,5.242647e-04
2.328973e+03,5.242647e-04
3.590944e+03,6.386108e-04
3.579108e+03,6.452135e-04
3.532671e+03,6.452135e-04
3.523122e+03,6.452135e-04
2.376463e+03,4.978547e-04
2.314780e+03,4.464344e-04
2.352165e+03,4.847516e-04
2.296815e+03,4.847516e-04
3.643510e+03,6.016936e-04
3.608634e+03,5.958805e-04
3.579919e+03,6.016936e-04
2.371926e+03,4.558018e-04
2.283726e+03,4.105880e-04
2.346695e+03,4.558018e-04
2.267875e+03,4.464344e-04
2.373134e+03,4.168017e-04
2.260648e+03,3.780113e-04
2.346641e+03,4.168017e-04
2.244273e+03,4.105880e-04
2.391466e+03,3.817261e-04
2.263527e+03,3.490940e-04
2.360068e+03,3.817261e-04
2.238858e+03,3.780113e-04
2.445184e+03,3.509587e-04
2.315185e+03,3.490940e-04
2.398417e+03,3.817261e-04
2.272546e+03,3.490940e-04
2.553170e+03,3.533976e-04
2.427997e+03,3.245201e-04
2.482472e+03,3.533976e-04
2.366997e+03,3.245201e-04
2.727786e+03,3.299071e-04
2.618560e+03,3.082717e-04
2.628986e+03,3.299071e-04
2.527925e+03,3.265907e-04
2.957520e+03,3.073262e-04
2.868012e+03,2.980673e-04
2.843200e+03,3.140379e-04
2.756934e+03,3.140379e-04
3.123313e+03,3.046823e-04
3.061021e+03,3.046823e-04
3.072336e+03,3.105665e-04
3.004973e+03,2.971462e-04
3.028897e+03,3.540936e-04
2.996547e+03,3.540936e-04
3.114544e+03,3.300143e-04
3.075252e+03,3.362952e-04
2.889212e+03,4.037329e-04
2.874096e+03,4.037329e-04
2.954484e+03,3.771146e-04
2.932884e+03,3.771146e-04
2.791691e+03,4.647549e-04
2.787167e+03,4.647549e-04
2.846870e+03,4.330112e-04
2.838270e+03,4.330112e-04
2.738883e+03,5.726122e-04
2.744880e+03,4.994413e-04
2.767525e+03,4.816791e-04
2.767929e+03,4.816791e-04
2.777413e+03,5.181700e-04
2.789280e+03,4.528658e-04
2.746898e+03,5.181700e-04
2.756824e+03,5.181700e-04
2.858558e+03,4.716469e-04
2.848684e+03,3.693733e-04
2.822400e+03,4.716469e-04
2.827883e+03,4.154548e-04
2.932645e+03,3.327458e-04
2.829463e+03,2.699236e-04
2.922259e+03,3.693733e-04
2.861181e+03,3.046259e-04
2.916681e+03,2.699236e-04
2.712827e+03,2.596236e-04
2.958583e+03,2.840004e-04
2.772707e+03,2.583206e-04
2.858186e+03,2.583206e-04
2.604557e+03,2.633013e-04
2.918083e+03,2.615833e-04
2.656419e+03,2.536508e-04
2.812069e+03,2.651085e-04
2.543030e+03,2.766295e-04
2.867093e+03,2.596236e-04
2.575005e+03,2.633013e-04
2.768196e+03,2.744950e-04
2.493387e+03,3.042260e-04
2.812679e+03,2.651085e-04
2.523616e+03,2.766295e-04
2.698984e+03,3.014860e-04
2.453510e+03,3.042260e-04
2.755827e+03,2.885934e-04
2.453510e+03,3.042260e-04
2.626361e+03,3.014860e-04
2.339590e+03,3.378277e-04
2.626361e+03,3.014860e-04
2.339590e+03,3.378277e-04
4.932019e+03,3.338363e-04
4.428731e+03,3.435171e-04
4.932019e+03,3.338363e-04
4.428731e+03,3.435171e-04
5.217313e+03,3.621687e-04
5.217313e+03,3.621687e-04
4.319119e+03,3.496970e-04
3.882662e+03,3.621687e-04
4.319119e+03,3.496970e-04
3.882662e+03,3.621687e-04
4.970323e+03,3.731442e-04
4.397068e+03,3.890680e-04
4.970323e+03,3.731442e-04
4.397068e+03,3.890680e-04
5.454146e+03,3.870987e-04
4.777466e+03,4.244481e-04
4.777466e+03,4.244481e-04
4.051834e+03,4.043258e-04
4.127732e+03,3.731442e-04
5.358764e+03,4.430962e-04
4.644469e+03,4.205307e-04
4.086618e+03,4.430962e-04
4.917284e+03,3.870987e-04
4.086618e+03,4.430962e-04
4.742899e+03,4.205307e-04
4.937031e+03,4.205307e-04
4.105947e+03,4.205307e-04
4.306016e+03,4.205307e-04
5.332263e+03,3.837386e-04
4.453392e+03,4.340062e-04
5.422588e+03,4.006838e-04
4.557837e+03,4.601447e-04
3.761329e+03,4.340062e-04
3.838141e+03,4.340062e-04
5.223626e+03,3.907333e-04
4.313914e+03,4.107597e-04
5.206672e+03,3.837386e-04
4.384908e+03,4.340062e-04
5.242294e+03,3.741984e-04
4.351569e+03,4.152959e-04
5.250304e+03,3.741984e-04
4.352355e+03,4.152959e-04
5.172817e+03,3.597613e-04
4.340024e+03,4.140850e-04
5.253323e+03,3.613685e-04
4.428961e+03,3.926020e-04
4.840602e+03,3.847740e-04
4.189417e+03,4.088396e-04
5.065688e+03,3.705240e-04
4.343366e+03,3.899086e-04
4.317419e+03,4.241536e-04
3.843713e+03,4.551910e-04
4.592376e+03,4.026177e-04
4.038879e+03,4.306671e-04
5.011081e+03,4.783726e-04
5.233375e+03,4.494274e-04
3.911289e+03,4.783726e-04
4.070641e+03,4.494274e-04
3.669675e+03,4.821477e-04
4.950420e+03,5.642031e-04
4.594787e+03,5.460046e-04
5.153663e+03,4.843414e-04
4.745239e+03,5.107374e-04
3.722279e+03,5.417988e-04
4.729980e+03,6.085408e-04
4.425703e+03,6.214244e-04
4.815471e+03,5.642031e-04
4.483679e+03,5.833164e-04
4.679808e+03,6.963158e-04
4.421721e+03,6.931488e-04
4.691786e+03,6.534204e-04
4.412779e+03,6.586884e-04
4.718013e+03,7.343113e-04
4.490528e+03,7.226870e-04
4.711720e+03,6.963158e-04
4.467855e+03,6.931488e-04
4.811936e+03,7.826219e-04
4.624078e+03,7.644363e-04
4.789582e+03,7.644363e-04
4.589194e+03,7.343113e-04
3.715019e+03,7.452670e-04
3.674113e+03,7.226870e-04
4.931259e+03,8.084047e-04
4.779884e+03,8.084047e-04
4.896534e+03,8.084047e-04
4.740372e+03,7.644363e-04
3.840270e+03,7.841105e-04
3.701023e+03,7.452670e-04
3.796336e+03,7.452670e-04
3.654623e+03,7.452670e-04
5.064652e+03,8.474385e-04
4.945693e+03,8.198516e-04
5.019887e+03,8.474385e-04
4.898420e+03,8.198516e-04
3.973027e+03,7.916026e-04
3.857140e+03,7.635387e-04
3.928249e+03,7.841105e-04
3.813458e+03,7.592236e-04
5.217468e+03,8.461458e-04
5.119003e+03,8.461458e-04
5.160142e+03,8.461458e-04
5.060491e+03,8.461458e-04
4.113135e+03,8.159791e-04
4.013164e+03,7.863800e-04
4.061979e+03,8.198516e-04
3.966713e+03,7.916026e-04
5.401133e+03,8.598920e-04
5.313380e+03,8.598920e-04
5.330574e+03,8.598920e-04
5.241622e+03,8.279609e-04
4.272299e+03,7.975541e-04
4.176745e+03,7.975541e-04
4.203648e+03,8.159791e-04
4.117958e+03,7.863800e-04
5.459526e+03,8.274477e-04
4.461483e+03,7.954738e-04
4.361141e+03,7.669467e-04
4.376017e+03,7.954738e-04
4.277184e+03,7.975541e-04
4.688278e+03,7.830950e-04
4.574080e+03,7.526991e-04
4.601538e+03,7.830950e-04
4.486935e+03,7.526991e-04
4.977784e+03,7.527332e-04
4.827397e+03,7.118457e-04
4.867543e+03,7.665445e-04
4.734792e+03,7.319528e-04
3.708868e+03,7.042756e-04
5.224078e+03,8.540697e-04
5.089577e+03,7.472195e-04
5.142753e+03,8.007158e-04
4.998457e+03,7.527332e-04
3.944855e+03,6.790303e-04
3.762829e+03,6.546916e-04
3.854879e+03,6.790303e-04
3.671888e+03,6.546916e-04
5.342858e+03,9.234465e-04
5.232231e+03,8.625488e-04
5.333207e+03,8.625488e-04
5.210089e+03,8.026264e-04
4.183031e+03,7.472195e-04
3.993747e+03,6.590181e-04
4.112518e+03,6.988332e-04
3.910234e+03,6.285648e-04
5.287073e+03,1.065701e-03
5.208817e+03,1.029886e-03
5.346200e+03,1.029886e-03
5.249283e+03,9.808741e-04
4.317295e+03,8.786243e-04
4.173831e+03,8.145834e-04
4.307676e+03,8.625488e-04
4.130355e+03,6.971494e-04
5.251206e+03,1.084220e-03
5.154983e+03,1.084220e-03
5.298660e+03,1.084514e-03
5.218714e+03,1.065701e-03
4.331044e+03,9.950151e-04
4.211987e+03,9.405158e-04
4.362553e+03,9.405158e-04
4.235569e+03,8.786243e-04
5.223961e+03,9.791390e-04
5.111064e+03,9.791390e-04
5.211852e+03,1.028560e-03
5.113329e+03,1.064853e-03
4.257211e+03,1.066754e-03
4.167261e+03,1.061665e-03
4.285745e+03,1.061665e-03
4.191840e+03,1.036862e-03
5.429277e+03,7.424001e-04
5.245322e+03,7.913687e-04
5.337425e+03,8.598609e-04
5.201422e+03,9.212995e-04
4.246585e+03,9.709611e-04
4.133038e+03,1.018527e-03
4.298636e+03,1.051730e-03
4.204492e+03,1.051730e-03
4.420893e+03,7.227354e-04
4.244471e+03,8.397465e-04
4.348280e+03,8.525404e-04
4.206401e+03,9.139309e-04
4.956692e+03,5.398862e-04
4.663730e+03,5.840703e-04
4.584780e+03,6.720594e-04
4.380496e+03,7.227354e-04
5.241032e+03,5.135626e-04
4.928762e+03,5.315337e-04
5.102750e+03,5.315337e-04
4.811949e+03,5.580773e-04
5.425797e+03,4.936273e-04
5.237261e+03,5.018899e-04
3.769998e+03,5.676033e-04
3.663977e+03,6.080524e-04
3.863236e+03,5.620164e-04
3.852861e+03,5.676033e-04
3.963266e+03,5.581439e-04
3.726937e+03,6.269385e-04
3.940264e+03,5.620164e-04
3.701262e+03,6.373331e-04
4.013853e+03,5.854401e-04
3.797006e+03,6.670768e-04
4.029403e+03,5.581439e-04
3.799754e+03,6.269385e-04
4.048889e+03,6.173146e-04
3.871826e+03,7.550041e-04
4.055201e+03,6.173146e-04
3.867605e+03,7.105227e-04
4.109582e+03,7.105227e-04
3.984572e+03,7.975323e-04
4.116923e+03,6.670768e-04
3.978931e+03,7.975323e-04
4.218288e+03,7.550041e-04
4.141730e+03,8.626123e-04
4.217273e+03,7.550041e-04
4.128769e+03,8.346060e-04
4.328701e+03,7.975323e-04
4.286026e+03,8.783824e-04
4.337028e+03,7.975323e-04
4.288003e+03,8.626123e-04
4.431798e+03,8.346060e-04
4.417886e+03,8.797854e-04
4.439058e+03,8.346060e-04
4.421922e+03,8.783824e-04
4.511598e+03,8.626123e-04
4.523825e+03,8.797854e-04
4.517426e+03,8.346060e-04
4.526986e+03,8.797854e-04
4.562040e+03,8.626123e-04
4.596054e+03,8.661933e-04
4.561281e+03,8.626123e-04
4.594084e+03,8.797854e-04
4.589926e+03,8.337106e-04
4.627790e+03,7.988755e-04
4.574165e+03,8.783824e-04
4.623650e+03,8.661933e-04
4.562729e+03,8.221110e-04
4.606970e+03,7.660498e-04
4.558194e+03,8.221110e-04
4.605059e+03,7.660498e-04
4.499178e+03,7.660498e-04
4.535583e+03,6.691938e-04
4.496411e+03,7.988755e-04
4.539242e+03,7.265237e-04
4.386603e+03,6.691938e-04
4.403262e+03,6.325457e-04
4.394947e+03,7.036250e-04
4.416953e+03,6.341210e-04
5.447356e+03,7.760363e-04
5.444098e+03,7.572758e-04
4.221652e+03,6.325457e-04
4.229063e+03,6.019080e-04
4.239732e+03,6.325457e-04
4.246661e+03,6.176816e-04
5.337996e+03,7.786736e-04
5.385724e+03,7.606599e-04
5.339650e+03,7.874930e-04
5.393305e+03,7.786736e-04
4.030606e+03,6.228727e-04
4.043332e+03,6.151925e-04
4.054482e+03,6.176816e-04
4.062777e+03,6.228727e-04
5.205450e+03,7.349345e-04
5.234419e+03,6.837280e-04
5.212924e+03,7.606599e-04
5.249061e+03,7.349345e-04
3.853119e+03,6.444657e-04
3.875733e+03,6.704389e-04
3.871035e+03,6.228727e-04
3.890365e+03,6.437140e-04
5.049909e+03,6.837280e-04
5.053098e+03,6.507024e-04
5.072256e+03,6.837280e-04
5.081666e+03,6.586248e-04
3.705139e+03,6.704389e-04
3.735860e+03,6.994824e-04
3.717747e+03,6.704389e-04
3.743510e+03,6.727673e-04
4.883425e+03,6.376933e-04
4.876682e+03,6.376933e-04
4.912738e+03,6.507024e-04
4.905736e+03,6.376933e-04
4.742739e+03,6.435206e-04
4.736968e+03,6.546369e-04
4.761962e+03,6.411576e-04
4.753626e+03,6.435206e-04
4.656553e+03,6.617410e-04
4.652211e+03,6.792193e-04
4.654285e+03,6.546369e-04
4.645608e+03,6.792193e-04
4.633932e+03,6.874023e-04
4.631731e+03,6.869281e-04
4.602132e+03,6.630509e-04
4.601331e+03,6.874023e-04
4.681275e+03,6.769606e-04
4.671013e+03,6.769606e-04
4.620672e+03,6.869281e-04
4.614195e+03,6.869281e-04
4.787344e+03,6.577099e-04
4.765198e+03,6.577099e-04
4.701529e+03,6.577099e-04
4.682157e+03,6.577099e-04
4.950544e+03,6.303747e-04
4.907841e+03,5.969012e-04
4.836538e+03,6.303747e-04
4.800970e+03,6.303747e-04
3.675194e+03,5.958805e-04
5.159469e+03,5.329951e-04
5.091217e+03,5.596305e-04
5.022873e+03,5.969012e-04
4.970181e+03,5.969012e-04
3.776002e+03,5.505083e-04
3.720541e+03,5.551815e-04
3.704820e+03,5.505083e-04
3.653150e+03,5.551815e-04
5.441931e+03,4.988687e-04
5.333217e+03,4.988687e-04
5.274392e+03,5.329951e-04
5.190688e+03,5.596305e-04
3.903172e+03,4.964458e-04
3.826033e+03,5.052604e-04
3.821456e+03,5.052604e-04
3.747560e+03,5.052604e-04
4.079449e+03,4.565362e-04
3.981118e+03,4.565362e-04
3.977036e+03,4.565362e-04
3.882888e+03,4.623051e-04
4.342248e+03,4.074710e-04
4.229559e+03,4.150022e-04
4.198445e+03,4.150022e-04
4.091870e+03,4.202957e-04
4.719390e+03,3.639158e-04
4.599828e+03,3.639158e-04
4.514392e+03,3.838091e-04
4.408679e+03,3.838091e-04
5.118778e+03,3.560274e-04
5.021336e+03,3.560274e-04
4.937690e+03,3.549819e-04
4.839932e+03,3.549819e-04
5.221763e+03,3.922032e-04
5.167834e+03,3.785928e-04
5.249934e+03,3.657626e-04
5.181462e+03,3.601323e-04
4.760373e+03,4.836294e-04
4.739094e+03,4.509921e-04
5.055347e+03,4.321534e-04
5.025277e+03,4.321534e-04
4.271456e+03,5.808731e-04
4.271829e+03,5.808731e-04
4.456034e+03,5.754661e-04
4.450488e+03,5.263888e-04
5.038043e+03,9.259261e-04
5.052476e+03,9.259261e-04
5.292986e+03,8.544803e-04
5.301394e+03,8.544803e-04
3.949111e+03,7.650159e-04
3.962756e+03,7.650159e-04
4.125580e+03,7.049826e-04
4.134606e+03,6.353955e-04
4.835761e+03,1.003745e-03
4.858569e+03,1.003745e-03
4.927601e+03,9.738866e-04
4.949687e+03,9.595247e-04
3.789767e+03,8.922417e-04
3.816230e+03,8.922417e-04
3.868403e+03,7.927488e-04
3.890077e+03,7.927488e-04
4.844934e+03,1.018896e-03
4.882392e+03,1.029146e-03
4.800940e+03,1.018896e-03
4.827970e+03,1.018896e-03
3.814801e+03,9.170298e-04
3.859054e+03,9.170298e-04
3.763093e+03,9.170298e-04
3.799911e+03,9.170298e-04
4.928107e+03,1.049991e-03
4.990510e+03,1.049991e-03
4.863274e+03,1.039333e-03
4.912986e+03,1.049991e-03
3.921259e+03,8.646022e-04
3.991098e+03,8.646022e-04
3.846530e+03,9.388622e-04
3.907962e+03,8.646022e-04
5.143732e+03,1.066306e-03
5.244549e+03,1.052856e-03
5.052219e+03,1.049991e-03
5.140596e+03,1.035948e-03
4.148819e+03,7.815220e-04
4.243523e+03,6.960397e-04
4.051825e+03,8.646022e-04
4.144043e+03,7.815220e-04
5.319296e+03,1.052856e-03
5.466435e+03,9.576834e-04
5.228021e+03,1.052856e-03
5.363370e+03,1.015576e-03
4.335049e+03,7.172233e-04
4.438119e+03,5.590477e-04
4.249193e+03,8.022011e-04
4.363230e+03,6.348669e-04
5.475146e+03,1.015576e-03
4.544565e+03,5.590477e-04
4.566735e+03,3.507799e-04
4.476338e+03,6.348669e-04
4.552931e+03,4.352037e-04
4.686702e+03,4.352037e-04
4.492834e+03,2.769198e-04
4.661007e+03,4.921459e-04
4.559588e+03,3.004842e-04
4.704310e+03,3.218419e-04
4.329352e+03,2.742077e-04
4.742693e+03,3.507799e-04
4.402772e+03,2.732378e-04
4.586279e+03,2.769198e-04
4.130857e+03,2.885934e-04
4.665761e+03,2.857798e-04
4.198224e+03,2.794266e-04
4.453393e+03,2.742077e-04
3.944179e+03,3.014860e-04
4.453393e+03,2.742077e-04
3.944179e+03,3.014860e-04
6.663823e+03,3.338363e-04
5.851808e+03,3.435171e-04
6.663823e+03,3.338363e-04
5.851808e+03,3.435171e-04
6.630518e+03,3.621687e-04
6.630518e+03,3.621687e-04
5.934260e+03,3.496970e-04
5.934260e+03,3.496970e-04
7.099563e+03,3.731442e-04
7.099563e+03,3.731442e-04
6.513118e+03,3.731442e-04
5.690196e+03,3.890680e-04
6.615452e+03,3.496970e-04
5.690196e+03,3.890680e-04
7.100730e+03,3.870987e-04
6.178341e+03,4.043258e-04
6.181374e+03,3.731442e-04
5.670526e+03,3.731442e-04
6.777925e+03,4.205307e-04
7.067744e+03,4.043258e-04
6.271158e+03,3.870987e-04
6.563868e+03,3.870987e-04
5.521431e+03,4.043258e-04
6.280588e+03,4.205307e-04
6.474720e+03,4.205307e-04
5.678761e+03,4.006838e-04
5.789097e+03,4.006838e-04
5.999258e+03,3.837386e-04
6.147797e+03,4.006838e-04
6.108873e+03,3.907333e-04
6.084224e+03,3.837386e-04
6.409885e+03,3.613685e-04
6.334653e+03,3.741984e-04
6.589584e+03,3.524022e-04
6.629952e+03,3.524022e-04
7.255042e+03,3.460924e-04
6.325383e+03,3.559503e-04
6.591678e+03,3.498401e-04
6.268198e+03,3.802027e-04
5.561432e+03,3.989371e-04
6.808363e+03,3.522782e-04
6.018318e+03,3.659754e-04
6.814630e+03,4.509286e-04
7.232533e+03,4.010297e-04
5.486113e+03,4.509286e-04
5.790783e+03,4.224539e-04
6.482444e+03,5.477595e-04
6.054193e+03,5.642031e-04
6.922884e+03,4.625744e-04
6.394472e+03,4.843414e-04
6.132995e+03,6.485712e-04
5.782666e+03,6.534204e-04
6.264863e+03,5.971654e-04
5.869499e+03,6.085408e-04
7.121407e+03,7.009987e-04
7.212316e+03,7.009987e-04
5.975242e+03,6.990446e-04
5.673374e+03,6.990446e-04
6.055508e+03,6.485712e-04
5.711289e+03,6.534204e-04
7.092034e+03,7.614464e-04
7.085428e+03,7.542133e-04
5.969722e+03,7.542133e-04
5.714421e+03,7.450049e-04
5.972086e+03,7.542133e-04
5.713817e+03,7.450049e-04
7.139877e+03,8.517909e-04
7.114830e+03,8.130988e-04
6.027073e+03,7.990705e-04
5.819546e+03,7.990705e-04
6.000576e+03,7.990705e-04
5.791159e+03,7.826219e-04
7.239872e+03,8.971862e-04
7.204021e+03,8.517909e-04
6.118685e+03,8.517909e-04
5.960651e+03,8.312398e-04
6.080704e+03,8.517909e-04
5.919189e+03,8.312398e-04
6.236467e+03,8.735021e-04
6.117417e+03,8.735021e-04
6.191831e+03,8.735021e-04
6.069934e+03,8.735021e-04
6.386885e+03,9.050145e-04
6.295144e+03,8.761106e-04
6.332855e+03,9.050145e-04
6.238036e+03,8.761106e-04
6.594949e+03,8.991132e-04
6.514005e+03,8.622963e-04
6.518490e+03,8.925921e-04
6.438063e+03,8.925921e-04
6.889840e+03,9.007128e-04
6.813136e+03,8.581158e-04
6.759130e+03,8.991132e-04
6.685069e+03,8.991132e-04
5.634168e+03,8.184886e-04
5.538942e+03,8.274477e-04
5.550095e+03,8.622963e-04
7.202547e+03,9.030305e-04
7.127798e+03,9.030305e-04
7.045696e+03,9.007128e-04
6.970315e+03,9.007128e-04
5.952303e+03,8.074669e-04
5.846971e+03,8.074669e-04
5.819237e+03,8.581158e-04
5.721249e+03,8.184886e-04
7.248237e+03,9.030305e-04
6.240724e+03,8.540697e-04
6.141791e+03,8.540697e-04
6.106928e+03,8.535718e-04
6.007804e+03,8.074669e-04
6.363164e+03,9.656346e-04
6.285473e+03,9.656346e-04
6.338758e+03,9.101993e-04
6.247441e+03,9.101993e-04
6.370021e+03,1.085497e-03
6.306161e+03,1.057534e-03
6.384683e+03,1.057534e-03
6.314283e+03,1.016221e-03
7.304519e+03,1.016844e-03
7.222029e+03,1.057321e-03
7.271951e+03,1.084890e-03
6.248616e+03,1.090775e-03
6.176608e+03,1.090775e-03
6.321406e+03,1.097058e-03
6.247010e+03,1.085497e-03
7.293007e+03,9.206649e-04
7.268473e+03,1.016844e-03
6.252314e+03,1.028319e-03
6.143494e+03,1.028319e-03
6.270965e+03,1.067105e-03
6.186012e+03,1.067105e-03
6.408379e+03,8.605224e-04
6.258580e+03,8.598609e-04
6.298881e+03,9.206649e-04
6.169682e+03,9.206649e-04
7.018774e+03,6.494457e-04
6.775700e+03,6.494457e-04
6.681778e+03,7.424001e-04
6.488931e+03,7.424001e-04
7.303914e+03,5.891124e-04
6.035477e+03,5.786941e-04
5.758144e+03,6.050232e-04
5.728670e+03,6.398057e-04
5.505514e+03,6.830178e-04
7.011129e+03,5.154943e-04
6.671036e+03,5.253236e-04
6.394340e+03,5.388710e-04
6.094636e+03,5.497467e-04
7.141249e+03,4.927264e-04
7.244102e+03,5.007737e-04
6.904333e+03,5.067923e-04
5.782478e+03,4.892581e-04
5.561173e+03,4.936273e-04
5.979566e+03,4.731562e-04
5.594650e+03,4.844382e-04
5.940137e+03,4.761340e-04
5.568522e+03,4.862535e-04
6.134909e+03,4.585891e-04
5.727298e+03,4.835923e-04
6.098917e+03,4.604775e-04
5.700815e+03,4.835923e-04
6.147957e+03,4.708380e-04
5.734648e+03,4.834732e-04
6.195989e+03,4.585891e-04
5.784538e+03,4.834732e-04
6.086646e+03,4.838347e-04
5.681503e+03,4.962462e-04
6.126176e+03,4.708380e-04
5.730685e+03,4.962462e-04
6.001438e+03,4.969739e-04
5.648190e+03,5.080256e-04
6.057829e+03,4.838347e-04
5.696357e+03,5.080256e-04
5.951272e+03,5.092916e-04
5.650443e+03,5.354858e-04
6.025057e+03,5.092916e-04
5.709101e+03,5.215560e-04
5.970524e+03,5.221975e-04
5.716976e+03,5.523516e-04
6.031849e+03,5.221975e-04
5.766946e+03,5.354858e-04
6.010164e+03,5.356448e-04
5.804086e+03,5.523516e-04
6.068246e+03,5.221975e-04
5.851311e+03,5.523516e-04
6.033412e+03,5.500499e-04
5.874660e+03,5.704906e-04
6.086899e+03,5.356448e-04
5.915140e+03,5.523516e-04
6.012174e+03,5.500499e-04
5.898014e+03,5.895429e-04
6.058482e+03,5.500499e-04
5.932459e+03,5.704906e-04
5.917131e+03,5.895429e-04
5.857962e+03,6.242469e-04
5.969418e+03,5.704906e-04
5.889993e+03,5.991295e-04
5.824057e+03,6.242469e-04
5.799355e+03,6.707036e-04
5.838128e+03,5.895429e-04
5.807572e+03,6.498996e-04
5.700636e+03,6.498996e-04
5.710795e+03,7.320346e-04
5.713922e+03,6.498996e-04
5.715493e+03,7.024535e-04
7.241600e+03,5.568234e-04
7.299100e+03,5.400774e-04
5.568644e+03,7.320346e-04
5.606463e+03,7.572758e-04
5.573864e+03,7.024535e-04
5.606376e+03,7.572758e-04
6.989946e+03,5.663309e-04
6.947911e+03,5.926425e-04
7.065304e+03,5.568234e-04
7.004832e+03,5.788095e-04
5.501672e+03,8.328198e-04
5.494893e+03,8.328198e-04
6.695734e+03,6.283094e-04
6.693881e+03,6.749043e-04
6.734272e+03,6.283094e-04
6.723770e+03,6.283094e-04
6.502054e+03,6.978782e-04
6.518828e+03,7.173450e-04
6.521002e+03,6.978782e-04
6.533650e+03,6.978782e-04
6.360180e+03,7.318867e-04
6.381640e+03,7.865037e-04
6.365700e+03,7.173450e-04
6.383849e+03,7.760363e-04
6.275504e+03,7.363632e-04
6.289483e+03,7.241230e-04
6.279289e+03,7.418899e-04
6.293471e+03,7.786736e-04
6.187301e+03,6.791464e-04
6.179276e+03,6.791464e-04
6.188310e+03,7.241230e-04
6.190905e+03,7.061144e-04
6.088992e+03,6.495419e-04
6.066115e+03,6.376984e-04
6.100156e+03,6.495419e-04
6.078711e+03,6.495419e-04
6.023100e+03,6.300972e-04
5.990277e+03,6.300972e-04
6.013045e+03,6.376984e-04
5.982812e+03,6.300972e-04
6.039877e+03,6.357049e-04
6.005217e+03,6.357049e-04
5.985007e+03,6.203110e-04
5.952432e+03,6.415510e-04
6.167369e+03,6.082472e-04
6.115308e+03,6.082472e-04
6.058955e+03,6.246645e-04
6.015483e+03,6.246645e-04
6.413461e+03,5.614223e-04
6.333470e+03,5.614223e-04
6.244541e+03,5.868599e-04
6.177416e+03,5.868599e-04
6.766029e+03,4.996711e-04
6.640102e+03,5.332141e-04
6.541126e+03,5.614223e-04
6.448406e+03,5.614223e-04
7.159113e+03,4.738141e-04
6.999150e+03,4.738141e-04
6.848976e+03,4.738141e-04
5.839437e+03,4.255712e-04
5.691639e+03,4.462244e-04
5.628668e+03,4.462244e-04
5.499757e+03,4.657515e-04
6.444748e+03,3.625789e-04
6.252054e+03,3.751430e-04
6.098178e+03,3.885099e-04
5.941825e+03,4.048253e-04
7.227778e+03,3.249839e-04
7.011234e+03,3.357180e-04
6.840349e+03,3.462361e-04
6.652199e+03,3.498637e-04
6.480089e+03,5.288836e-04
6.459920e+03,5.288836e-04
7.148969e+03,4.309635e-04
7.111687e+03,4.309635e-04
6.842738e+03,8.161679e-04
6.839104e+03,8.161679e-04
5.553059e+03,7.351058e-04
5.552428e+03,7.766113e-04
5.878008e+03,6.501912e-04
5.876074e+03,6.501912e-04
6.246599e+03,9.339115e-04
6.252920e+03,9.339115e-04
6.505493e+03,9.018077e-04
6.512006e+03,9.018077e-04
6.135672e+03,8.720833e-04
6.139763e+03,8.720833e-04
6.167116e+03,9.125833e-04
6.175174e+03,9.125833e-04
6.211293e+03,7.462739e-04
6.202717e+03,8.193651e-04
6.179042e+03,7.462739e-04
6.167701e+03,8.193651e-04
6.272848e+03,7.616507e-04
6.269419e+03,8.351832e-04
6.262974e+03,7.462739e-04
6.240072e+03,8.193651e-04
6.381737e+03,8.351832e-04
